"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[30.000000000000004, 30.000000000000004]",0.0,"[16, 40]",0.00801,"[14, 40]",1.23625,"[21, 40]",0.04877,"[19, 38]",1.45999

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.01003,"[16, 41]",1.17984,"[19, 41]",0.02801,"[18, 40]",2.06687

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  1 24]
 [23  2  1  4]]","[11.497753963306824, 65.30224603669316]",0.0,"[6, 54]",0.008,"[9, 54]",1.63742,"[11, 52]",0.063,"[17, 51]",7.85689

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 4  1  4 21]
 [ 5 25  7  3]]","[-28.024397851647947, 23.75773118498129]",0.0,"[-30, 23]",0.012,"[-30, 24]",6.76543,"[-28, 22]",0.1871,"[-18, 16]",32.97741

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.0125,"[16, 41]",1.14491,"[23, 40]",0.0274,"[19, 40]",2.19008

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  0  5]]","[29.88331593143751, 66.11668406856249]",0.00111,"[11, 54]",0.01312,"[18, 55]",0.94547,"[20, 54]",0.11131,"[29, 54]",26.25092

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.012,"[16, 41]",1.22557,"[19, 40]",0.0275,"[20, 40]",2.25089

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 5  0  5 20]
 [ 3 27  8  2]]","[-20.684743315963043, 12.684743315963042]",0.00132,"[-31, 18]",0.01034,"[-29, 18]",6.54899,"[-30, 15]",0.16466,"[-24, 17]",13.11226

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  2 23]
 [22  3  0  5]]","[20.401232461432095, 63.59876753856789]",0.004,"[7, 53]",0.00813,"[12, 54]",1.24393,"[16, 53]",0.07619,"[18, 52]",14.81384

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [22  3  0  5]]","[48.75890108261823, 61.64109891738177]",0.0,"[16, 56]",0.008,"[24, 57]",0.18712,"[28, 56]",0.08451,"[38, 56]",18.49189

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 5  0  5 20]
 [ 4 26  9  1]]","[-20.956549977981606, 7.623216644648274]",0.0,"[-32, 15]",0.012,"[-29, 15]",6.22539,"[-26, 11]",0.156,"[-22, 12]",21.88211

"[[10 10 10 10]
 [10 10 10 10]]","[[ 6  4 16 14]
 [ 6  4 18 12]]","[-26.707500438465033, 32.04083377179836]",0.0,"[-26, 28]",0.02,"[-21, 25]",12.56103,"[-21, 23]",0.44626,"[-17, 21]",179.55845

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 9  6  3  2]
 [14  1  0  5]]","[2.832166122875044, 34.50116721045829]",0.0,"[-1, 30]",0.01025,"[1, 30]",1.06666,"[1, 29]",0.04641,"[3, 27]",2.60116

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [22  3  0  5]]","[48.75890108261823, 61.64109891738177]",0.0,"[16, 56]",0.00801,"[24, 57]",0.18377,"[31, 56]",0.05601,"[36, 56]",17.46303

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [22  3  0  5]]","[48.75890108261823, 61.64109891738177]",0.0,"[16, 56]",0.008,"[24, 57]",0.23272,"[31, 56]",0.10002,"[37, 56]",17.80901

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 8  7  2  3]
 [14  1  0  5]]","[5.437339352141011, 37.229327314525655]",0.0,"[1, 30]",0.01344,"[3, 30]",0.96526,"[5, 30]",0.044,"[6, 28]",4.3393

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 5  0  5 20]
 [ 5 25  7  3]]","[-16.208437272426714, 21.541770605760053]",0.0,"[-27, 24]",0.012,"[-25, 24]",7.02594,"[-18, 26]",0.23912,"[-18, 21]",23.67354

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 8  7  2  3]
 [14  1  0  5]]","[5.437339352141011, 37.229327314525655]",0.004,"[1, 30]",0.008,"[3, 30]",0.84259,"[6, 30]",0.05202,"[3, 29]",3.14326

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 7  8  3  2]
 [14  1  0  5]]","[0.10400601880767857, 31.89599398119232]",0.0,"[-4, 28]",0.004,"[-1, 28]",0.87432,"[2, 28]",0.044,"[0, 25]",1.84846

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 9  6  2  3]
 [14  1  0  5]]","[6.8321661228750425, 38.50116721045829]",0.00149,"[2, 31]",0.00692,"[4, 31]",0.97765,"[6, 31]",0.044,"[8, 29]",4.18154

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 7  8  3  2]
 [14  1  0  5]]","[0.10400601880767857, 31.89599398119232]",0.0,"[-4, 28]",0.008,"[-1, 28]",1.26914,"[0, 28]",0.0521,"[0, 24]",1.91971

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [22  3  0  5]]","[48.75890108261823, 61.64109891738177]",0.0,"[16, 56]",0.01215,"[24, 57]",0.17605,"[31, 56]",0.06076,"[38, 56]",17.98448

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[30.000000000000004, 30.000000000000004]",0.0,"[16, 40]",0.016,"[14, 40]",1.20374,"[24, 38]",0.028,"[17, 38]",1.26663

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 4  1  4 21]
 [ 5 25  7  3]]","[-28.024397851647947, 23.75773118498129]",0.004,"[-30, 23]",0.012,"[-30, 24]",5.90377,"[-23, 23]",0.21314,"[-20, 18]",21.80326

"[[10 10 10 10]
 [10 10 10 10]]","[[ 6  4 17 13]
 [ 6  4 13 17]]","[-21.39019666545441, 37.39019666545441]",0.0,"[-21, 33]",0.012,"[-16, 30]",15.26266,"[-17, 28]",0.48526,"[-12, 27]",193.87536

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  0  5]]","[29.88331593143751, 66.11668406856249]",0.0,"[11, 54]",0.008,"[18, 55]",0.84192,"[21, 54]",0.0744,"[27, 54]",22.73836

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.01165,"[16, 41]",1.08153,"[23, 41]",0.028,"[19, 40]",2.20217

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.016,"[16, 41]",1.16293,"[25, 41]",0.02726,"[20, 39]",2.58655

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 7  8  0  5]
 [14  1  0  5]]","[19.736066235939177, 36.26393376406082]",0.0,"[7, 31]",0.00554,"[12, 31]",0.77571,"[8, 31]",0.07006,"[13, 30]",6.2008

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.016,"[16, 41]",1.19142,"[19, 41]",0.028,"[20, 38]",2.26644

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[30.000000000000004, 30.000000000000004]",0.0,"[16, 40]",0.008,"[14, 40]",1.31435,"[22, 40]",0.02431,"[18, 37]",1.28447

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 3  2  2 23]
 [ 6 24  9  1]]","[-38.39360630553264, 13.59360630553265]",0.0,"[-33, 17]",0.008,"[-34, 16]",5.59949,"[-31, 12]",0.2188,"[-28, 10]",26.30851

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.004,"[17, 41]",0.012,"[16, 41]",1.17867,"[24, 40]",0.02401,"[20, 39]",2.16819

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 9  6  0  5]
 [14  1  0  5]]","[22.521644623846942, 38.81168870948639]",0.0,"[10, 33]",0.008,"[14, 33]",0.68932,"[12, 33]",0.04368,"[18, 33]",8.0951

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[10  5  3  2]
 [14  1  0  5]]","[4.289208386786914, 35.71079161321308]",0.004,"[0, 31]",0.00951,"[3, 31]",0.96581,"[3, 30]",0.04401,"[4, 29]",1.6472

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  1  4]]","[31.33957613967574, 67.06042386032428]",0.004,"[12, 55]",0.008,"[19, 56]",0.83519,"[24, 55]",0.06801,"[29, 55]",18.71004

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 7  8  2  3]
 [14  1  0  5]]","[4.104006018807677, 35.895993981192326]",0.0,"[-1, 29]",0.004,"[2, 29]",0.9344,"[2, 29]",0.04401,"[4, 28]",2.6475

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 4  1  3 22]
 [ 5 25  9  1]]","[-31.676514355875753, 13.809847689209086]",0.0,"[-32, 17]",0.01247,"[-31, 17]",5.97975,"[-30, 10]",0.15996,"[-25, 12]",19.50654

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 4  1  5 20]
 [ 5 25 10  0]]","[-36.02093300152109, 5.354266334854429]",0.0,"[-37, 10]",0.01201,"[-34, 10]",5.76438,"[-34, 7]",0.19729,"[-31, 7]",25.39219

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 8  7  2  3]
 [14  1  0  5]]","[5.437339352141011, 37.229327314525655]",0.004,"[1, 30]",0.008,"[3, 30]",0.88464,"[4, 30]",0.04401,"[6, 28]",3.33084

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 9  6  4  1]
 [15  0  1  4]]","[-5.278200958175199, 29.278200958175198]",0.0,"[-5, 27]",0.004,"[-4, 26]",0.91732,"[-3, 27]",0.044,"[-2, 24]",0.50238

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [22  3  0  5]]","[48.75890108261823, 61.64109891738177]",0.0,"[16, 56]",0.01437,"[24, 57]",0.21151,"[29, 56]",0.10031,"[35, 56]",16.26387

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[46.814653345166356, 61.18534665483365]",0.0,"[15, 55]",0.012,"[23, 57]",0.1789,"[27, 55]",0.07828,"[33, 55]",23.6612

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[30.000000000000004, 30.000000000000004]",0.0,"[16, 40]",0.0095,"[14, 40]",1.17659,"[24, 38]",0.028,"[18, 38]",1.27316

"[[10 10 10 10]
 [10 10 10 10]]","[[ 3  7 15 15]
 [ 5  5 14 16]]","[-35.64533992356331, 22.312006590229984]",0.0,"[-32, 21]",0.012,"[-28, 17]",11.54607,"[-27, 19]",0.40832,"[-26, 16]",140.13233

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.01221,"[16, 41]",1.1297,"[22, 40]",0.024,"[18, 40]",2.2864

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[30.000000000000004, 30.000000000000004]",0.0,"[16, 40]",0.01038,"[14, 40]",1.18147,"[22, 38]",0.048,"[18, 37]",1.38327

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 8  7  1  4]
 [14  1  0  5]]","[11.505127248703392, 39.16153941796327]",0.0,"[4, 31]",0.008,"[8, 31]",0.87662,"[8, 31]",0.04,"[11, 30]",5.63794

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 4  1  3 22]
 [ 3 27  8  2]]","[-31.740792374555067, 16.540792374555064]",0.0,"[-34, 18]",0.00731,"[-33, 20]",6.29813,"[-28, 13]",0.26991,"[-26, 13]",16.70087

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[30.000000000000004, 30.000000000000004]",0.0,"[16, 40]",0.012,"[14, 40]",1.10736,"[18, 37]",0.02803,"[19, 38]",1.4518

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 4  1  3 22]
 [ 6 24  9  1]]","[-30.514676148613066, 15.31467614861307]",0.0,"[-31, 18]",0.012,"[-30, 18]",6.06111,"[-28, 16]",0.17864,"[-25, 14]",17.1694

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.012,"[16, 41]",1.04108,"[23, 40]",0.028,"[20, 40]",2.26586

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[10  5  2  3]
 [14  1  0  5]]","[8.289208386786912, 39.71079161321309]",0.0,"[3, 32]",0.008,"[6, 32]",0.88543,"[7, 32]",0.04,"[9, 30]",4.04137

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.02,"[16, 41]",1.26555,"[23, 40]",0.02422,"[20, 39]",2.23628

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 4  1  3 22]
 [ 6 24  8  2]]","[-28.27267353845906, 21.07267353845905]",0.0,"[-30, 22]",0.00812,"[-29, 23]",5.59429,"[-26, 18]",0.2435,"[-21, 15]",23.14383

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 9  6  0  5]
 [15  0  1  4]]","[14.748224794810533, 41.25177520518946]",0.0,"[7, 33]",0.008,"[11, 33]",0.68887,"[8, 33]",0.04,"[14, 32]",5.44927

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  1 24]
 [22  3  0  5]]","[31.36540467648695, 67.03459532351306]",0.0,"[12, 55]",0.008,"[19, 55]",1.04357,"[22, 55]",0.06582,"[29, 54]",18.50667

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 8  7  0  5]
 [14  1  0  5]]","[21.069399569272512, 37.59726709739416]",0.0,"[9, 32]",0.00751,"[13, 32]",0.74309,"[13, 32]",0.04121,"[16, 32]",6.875

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 5  0  3 22]
 [ 6 24  9  1]]","[-15.826729844117732, 12.626729844117733]",0.0,"[-26, 20]",0.01792,"[-24, 19]",6.3726,"[-26, 21]",0.17786,"[-20, 18]",15.29049

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 8  7  1  4]
 [14  1  0  5]]","[11.505127248703392, 39.16153941796327]",0.0,"[4, 31]",0.00733,"[8, 31]",0.70934,"[8, 31]",0.044,"[11, 30]",5.68233

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 5  0  4 21]
 [ 4 26  8  2]]","[-18.177571305021935, 15.244237971688591]",0.0,"[-29, 20]",0.008,"[-27, 20]",6.3605,"[-21, 21]",0.168,"[-20, 17]",18.08918

"[[ 3  8  4  5]
 [ 0 19  1  0]]","[[ 8  7  3  2]
 [14  1  0  5]]","[1.4373393521410116, 33.22932731452566]",0.0,"[-2, 29]",0.00963,"[0, 29]",0.89081,"[-1, 28]",0.044,"[4, 26]",2.3478

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  1  4]]","[31.33957613967574, 67.06042386032428]",0.0,"[12, 55]",0.008,"[19, 56]",0.83239,"[24, 55]",0.064,"[30, 55]",20.2106

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 5  0  5 20]
 [ 2 28  7  3]]","[-19.439517981089033, 16.772851314422375]",0.0,"[-31, 19]",0.00801,"[-29, 21]",7.10862,"[-29, 18]",0.156,"[-20, 17]",20.29262

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 5  0  5 20]
 [ 6 24 10  0]]","[-18.635992622439083, 2.635992622439089]",0.0,"[-31, 13]",0.012,"[-27, 12]",5.57699,"[-26, 15]",0.21607,"[-26, 14]",11.95576

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[46.814653345166356, 61.18534665483365]",0.0,"[15, 55]",0.008,"[23, 57]",0.1478,"[26, 55]",0.07487,"[35, 55]",25.13604

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 4  1  4 21]
 [ 6 24  9  1]]","[-31.924940199359774, 14.324940199359782]",0.0,"[-33, 17]",0.01201,"[-31, 17]",6.15143,"[-33, 18]",0.26532,"[-27, 14]",15.62122

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  0  5]]","[29.88331593143751, 66.11668406856249]",0.0,"[11, 54]",0.00751,"[18, 55]",1.04908,"[22, 54]",0.076,"[26, 54]",22.25231

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 5  0  4 21]
 [ 6 24 10  0]]","[-17.023476478489293, 3.423476478489294]",0.0,"[-29, 14]",0.00815,"[-26, 13]",5.75311,"[-30, 14]",0.2055,"[-26, 13]",13.53819

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [23  2  1  4]]","[32.82577770756817, 67.97422229243182]",0.0,"[13, 56]",0.008,"[20, 57]",0.63741,"[25, 56]",0.06,"[29, 56]",12.07908

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 3  2  4 21]
 [ 3 27  7  3]]","[-39.32289657921096, 17.722896579210968]",0.0,"[-36, 17]",0.0081,"[-37, 17]",5.86467,"[-33, 11]",0.16402,"[-28, 10]",27.27287

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  0  5]]","[29.88331593143751, 66.11668406856249]",0.00101,"[11, 54]",0.00827,"[18, 55]",0.98416,"[19, 54]",0.08757,"[26, 54]",23.09349

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  1 24]
 [23  2  1  4]]","[20.204167212642076, 68.59583278735792]",0.0,"[9, 55]",0.008,"[15, 55]",1.48236,"[16, 55]",0.1,"[24, 53]",12.92487

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [23  2  2  3]]","[23.254177558468047, 65.54582244153195]",0.0,"[10, 55]",0.008,"[14, 56]",1.05733,"[20, 55]",0.05944,"[24, 53]",11.27826

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.008,"[16, 41]",1.02668,"[23, 41]",0.02812,"[21, 39]",2.4715

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 4  1  3 22]
 [ 4 26  7  3]]","[-27.801200628383043, 23.267867295049715]",0.004,"[-31, 23]",0.012,"[-31, 25]",5.54661,"[-22, 21]",0.18401,"[-21, 17]",17.52467

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 5  0  5 20]
 [ 5 25  7  3]]","[-16.208437272426714, 21.541770605760053]",0.0,"[-27, 24]",0.01125,"[-25, 24]",7.60861,"[-20, 22]",0.19874,"[-17, 20]",29.98054

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[30.000000000000004, 30.000000000000004]",0.0,"[16, 40]",0.012,"[14, 40]",1.20638,"[14, 38]",0.028,"[16, 38]",1.31924

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[30.000000000000004, 30.000000000000004]",0.0,"[16, 40]",0.02005,"[14, 40]",1.10033,"[22, 40]",0.02775,"[17, 38]",1.16761

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[30.000000000000004, 30.000000000000004]",0.0,"[16, 40]",0.02001,"[14, 40]",1.03967,"[22, 37]",0.02528,"[17, 38]",1.34669

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.02001,"[16, 41]",1.41763,"[23, 40]",0.028,"[18, 39]",2.42582

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[30.000000000000004, 30.000000000000004]",0.0,"[16, 40]",0.01156,"[14, 40]",1.11519,"[23, 40]",0.02808,"[17, 38]",1.26066

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [22  3  0  5]]","[48.75890108261823, 61.64109891738177]",0.0,"[16, 56]",0.00934,"[24, 57]",0.17697,"[29, 56]",0.05846,"[39, 56]",18.78312

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 3  2  3 22]
 [ 6 24  9  1]]","[-39.7996880413674, 12.599688041367402]",0.0,"[-34, 16]",0.012,"[-35, 14]",6.17085,"[-32, 12]",0.22241,"[-30, 9]",30.6054

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [22  3  0  5]]","[29.88331593143751, 66.11668406856249]",0.0,"[11, 54]",0.012,"[18, 55]",0.85993,"[24, 54]",0.07601,"[27, 54]",22.11826

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 4  1  2 23]
 [23  2  1  4]]","[18.795496817996533, 67.60450318200347]",0.004,"[8, 54]",0.008,"[14, 54]",1.55731,"[17, 54]",0.09669,"[22, 52]",15.49048

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 4  1  3 22]
 [ 4 26  9  1]]","[-32.81878324145405, 12.285449908120714]",0.0,"[-34, 15]",0.008,"[-33, 16]",5.69586,"[-28, 11]",0.148,"[-27, 12]",16.8395

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[46.814653345166356, 61.18534665483365]",0.0,"[15, 55]",0.012,"[23, 57]",0.16,"[29, 55]",0.07451,"[36, 55]",26.33007

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 3  2  4 21]
 [ 4 26 10  0]]","[-45.38441868730328, 2.451085353969939]",0.0,"[-40, 7]",0.012,"[-40, 5]",4.6386,"[-39, 3]",0.1561,"[-34, -1]",47.78669

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  1  4]]","[31.33957613967574, 67.06042386032428]",0.0,"[12, 55]",0.00801,"[19, 56]",0.87635,"[22, 55]",0.08613,"[29, 55]",19.39686

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[30.000000000000004, 30.000000000000004]",0.0,"[16, 40]",0.012,"[14, 40]",1.15484,"[22, 38]",0.03303,"[17, 36]",1.12545

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.00802,"[16, 41]",0.98536,"[25, 41]",0.027,"[19, 39]",2.47845

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.012,"[16, 41]",1.0974,"[21, 41]",0.028,"[18, 40]",2.23663

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.01006,"[16, 41]",1.11453,"[23, 41]",0.028,"[18, 40]",2.20822

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.008,"[16, 41]",1.03771,"[23, 41]",0.02804,"[21, 40]",2.41715

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 1  4  5  0]
 [20  0  0 20]]","[23.234774594234185, 40.76522540576582]",0.0,"[17, 41]",0.008,"[16, 41]",1.04616,"[24, 41]",0.03122,"[17, 40]",1.86921

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 4  1  4 21]
 [ 5 25  9  1]]","[-33.08834932662514, 12.821682659958478]",0.0,"[-34, 16]",0.01614,"[-32, 16]",6.05332,"[-32, 15]",0.24329,"[-27, 10]",25.0008

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[46.814653345166356, 61.18534665483365]",0.0,"[15, 55]",0.012,"[23, 57]",0.16035,"[28, 55]",0.1063,"[35, 55]",25.23785

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 4  1  4 21]
 [ 6 24  9  1]]","[-31.924940199359774, 14.324940199359782]",0.0,"[-33, 17]",0.008,"[-31, 17]",6.06019,"[-32, 13]",0.18678,"[-26, 13]",19.19423

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [22  3  1  4]]","[31.36540467648695, 67.03459532351305]",0.0,"[12, 55]",0.008,"[19, 56]",0.598,"[22, 55]",0.07433,"[29, 54]",16.19638

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [22  3  0  5]]","[46.814653345166356, 61.18534665483365]",0.0,"[15, 55]",0.008,"[23, 57]",0.16108,"[23, 55]",0.0675,"[33, 55]",24.94155

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  2 23]
 [23  2  0  5]]","[48.68772655822384, 61.71227344177617]",0.0,"[16, 56]",0.01227,"[24, 58]",0.13507,"[28, 56]",0.06029,"[36, 56]",20.41914

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  2 23]
 [22  3  1  4]]","[8.740289908455155, 63.25971009154484]",0.0,"[3, 52]",0.004,"[7, 52]",2.10106,"[11, 49]",0.10302,"[14, 48]",11.24218

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 3  2  2 23]
 [24  1  2  3]]","[3.0397656793451056, 61.7602343206549]",0.0,"[3, 53]",0.008,"[3, 53]",2.01554,"[10, 49]",0.128,"[12, 47]",6.19947

"[[ 3 23  2  2]
 [ 4  2 30  4]]","[[ 3  2  4 21]
 [ 5 25  9  1]]","[-42.368310553095434, 10.101643886428759]",0.0,"[-38, 13]",0.008,"[-38, 11]",5.82929,"[-33, 7]",0.17507,"[-31, 6]",37.64966

"[[ 2 24  0  4]
 [ 1 26  2  1]]","[[ 5  0  1 24]
 [23  2  0  5]]","[50.71948469821349, 62.080515301786505]",0.0,"[17, 57]",0.006,"[25, 58]",0.18989,"[29, 57]",0.0614,"[36, 57]",13.36821

"[[ 1  0  9  0]
 [ 0 40  0  0]]","[[ 0  5  5  0]
 [20  0  0 20]]","[30.000000000000004, 30.000000000000004]",0.0,"[16, 40]",0.00802,"[14, 40]",1.0971,"[22, 38]",0.02856,"[15, 37]",1.25023

